order_date,product_id,predicted_demand
2018-05-31,092be1e8336fc404c57bd5970d056886,2.9263296
2018-05-31,09364ccfda8448d03ae4082f6044b16e,1.0653867
2018-05-31,0983cd4a5cabf1099659ce461511963c,3.6056426
2018-05-31,09ab4881a3f3ec7ce2749c3023260358,0.979928
2018-05-31,09b0d15a8cc9a84e7af7e0225f67dc45,16.163792
2018-05-31,09c3a2ea33f044aebffecd6681e00133,15.650165
2018-05-31,09e90effb944a6866b1d4b058a15f70c,0.9087717
2018-05-31,0a4093a4af429dc0a9334300e5c13ae5,3.6492236
2018-05-31,0a4f9f421af66d2ea061fbb8883419f7,12.482872
2018-05-31,0a57f7d2c983bcf8188589a5fea4a8da,125.58571
2018-05-31,0a783d7ce18a37749c3a059cf829564b,1.4740696
2018-05-31,0aabfb375647d9738ad0f7b4ea3653b1,30.648098
2018-05-31,0abc19e41fdc9d6894b8cae651619253,0.99461025
2018-05-31,0b3a130c2e54aecf33e3e1955fbeeb00,0.7938604
2018-05-31,0b6a32b32a7dc68b12e8a0e0805c44d5,1.0583463
2018-05-31,0bba7f78f15c9bfe3964a088ae67ba0a,0.95961165
2018-05-31,0bbdc963004d9b2fd3427ee3c5ae3608,21.908842
2018-05-31,0bcc3eeca39e1064258aa1e932269894,42.628727
2018-05-31,0bdd9a52d192d64770e33ae559512478,4.4965262
2018-05-31,0c5b17c1b54fc1dc48752ddb8caab6fc,4.8869543
2018-05-31,0c71252f37443403376d2008034a7240,4.206443
2018-05-31,0c7ec2b24166d57ac38a9db523711782,2.8736477
2018-05-31,0c80d4d910506b4e1db996ff1fa5c658,0.8616039
2018-05-31,0cb255418b89587f063171ca707b85e7,4.429124
2018-05-31,0cd1e5169a1ba33d42fc9f76345a4504,0.76593053
2018-05-31,0cdaad368fc9c18b0e7c3328f79f341b,0.83478105
2018-05-31,0cf41187284d7f099adc8415a743ebbd,12.173846
2018-05-31,0d009643171aee696f4733340bc2fdd0,1.6909236
2018-05-31,0d2c4fbee7db55f38a730f4dd40a9f81,0.99357253
2018-05-31,0d86ff0b639e969a11a7b3dce67e181c,0.9067541
